artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode,lyrics
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.403,0.883,2,-6.054,1,0.0745,8.44e-5,0.65,0.126,0.078,141.945,7uFZNMEZzAGOwQ6EZID1K4,https://api.spotify.com/v1/audio-analysis/7uFZNMEZzAGOwQ6EZID1K4,4,,,1,181373,FALSE,https://api.spotify.com/v1/tracks/7uFZNMEZzAGOwQ6EZID1K4,FALSE,All The Time,https://p.scdn.co/mp3-preview/217e7926b1e2e03eb23b0d10ac92a904c0d76c18?cid=5d531eb87ca340cb8e8e1faad7bed4fa,2,track,spotify:track:7uFZNMEZzAGOwQ6EZID1K4,https://open.spotify.com/track/7uFZNMEZzAGOwQ6EZID1K4,Comedown Machine,D,major,D major,"Those that try anything once Should we care about the only ones? All the time that I need is never quite enough All the time that I have is all that’s necessary You're livin' a lie, you're livin' a lie You're livin' too fast, you gotta pray for the best You never ask why, you never ask why You're livin' a lie, baby, you're flying too high No one talks about the war On my block or by the shore All alone in a room, do you want what I want, too? All the time in the world is all that's necessary You're livin' a lie, you're livin' a lie You're livin' too fast, you gotta pray for the best You never ask why, you never ask why You're livin' a lie, baby, you're flying too high You never ask why, you never ask why You're livin' a lie, baby, you're flying too high Don’t get on the phone, don’t reach for the door You know the answer that you’re looking for You’re livin’ a lie, you’re livin’ a lie You’re livin’ too fast, you gotta pray for the best You never ask why, you never ask why You’re livin’ a lie, baby, you’re flying too high"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.516,0.942,2,-4.113,1,0.036,1.82e-4,0.464,0.116,0.964,95.996,5GKVcvTgnFYtfh25qKQtRg,https://api.spotify.com/v1/audio-analysis/5GKVcvTgnFYtfh25qKQtRg,4,,,1,242293,FALSE,https://api.spotify.com/v1/tracks/5GKVcvTgnFYtfh25qKQtRg,FALSE,One Way Trigger,https://p.scdn.co/mp3-preview/c2d91409978222fc28d0c1a216bfba4ea1fd1586?cid=5d531eb87ca340cb8e8e1faad7bed4fa,3,track,spotify:track:5GKVcvTgnFYtfh25qKQtRg,https://open.spotify.com/track/5GKVcvTgnFYtfh25qKQtRg,Comedown Machine,D,major,D major,"(One, two, three) Get dressed in your bed While she's asleep It isn’t right But it isn’t hard Tell me, tell me, won’t you understand Show me, show me, show me a better plan It’s summer lies It's someone else's nothing Here it comes now You asked me to stay You asked me to stay You asked me to stay But there’s a million reasons to leave Find a job Find a friend Find a home Find a dog Settle down Out of town Find a dream Shut it down Please, please don’t point it that way It’s just a trigger that goes once and you’ll be unafraid I wish that I'd been noticed but it never goes that way The silence that you brought has gone, gone, gone Tell me, tell me, won’t you understand? Show me, show me, show me You asked me to stay You asked me to stay You asked me to stay But there’s a million reasons to leave Show me what to say Show me what to be Show me what to see Show me what to be Find a job Find a friend Find a home Find a dog Settle down Out of town Find a dream Shut it down I don’t wanna be in there with you I don't wanna be in there without your loving either I waited for your thoughts Can't wait no longer"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.705,0.666,2,-7.23,0,0.0303,0.00233,0.0149,0.174,0.646,124.032,7bfocP7GYoLOutUYpTI8tx,https://api.spotify.com/v1/audio-analysis/7bfocP7GYoLOutUYpTI8tx,4,,,1,230826,FALSE,https://api.spotify.com/v1/tracks/7bfocP7GYoLOutUYpTI8tx,FALSE,Welcome To Japan,https://p.scdn.co/mp3-preview/73d0978dfddafcb49d71b62fa537eb315c5ae2ca?cid=5d531eb87ca340cb8e8e1faad7bed4fa,4,track,spotify:track:7bfocP7GYoLOutUYpTI8tx,https://open.spotify.com/track/7bfocP7GYoLOutUYpTI8tx,Comedown Machine,D,minor,D minor,"If we don't watch the sun It will rise If we don't take our time It's not wise Putting posters up For your band (Hey, we're playing a gig tonight if you wanna come by) Now I'll tear them down With my hand I didn't want to notice Didn't know the gun was loaded Didn't really know this What kind of asshole drives a Lotus? Come here and go get with me I wanna see you Wednesday Come on, come on, come over Take it off your shoulder Come on and pull me over We gotta get to work now Sliding it off your shoulder As we're falling over Oh, welcome to Japan! Scuba-dancing! Touchdown! I didn't want to notice Didn't know the gun was loaded Didn't really know this What kind of asshole drives a Lotus? I didn't want to bore you Didn't wanna pick up your shit for ya I've been ready to do this I'll be there Come here and go get with me I wanna see you Wednesday Come on, come on, come over Take it off your shoulder Come on and pull me over We gotta get to work now Sliding it off your shoulder As we're falling over You did it alone You did it for fun You did it for everyone who's on the run You're not just a friend You're me born again We'll be in this race until the very end He lives on the phone He cheats on his clone You'll never believe me 'til you're on your own Comes in once a month And he never leaves He said he is broken Yet he lives free Didn't wanna floor ya I didn't wanna be there for ya Didn't wanna warn ya I'll be there"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.488,0.503,0,-8.89,1,0.0326,0.00583,0.809,0.101,0.38,144.035,2lffRiAET2Xt6BNb4EmkS2,https://api.spotify.com/v1/audio-analysis/2lffRiAET2Xt6BNb4EmkS2,4,,,1,298613,FALSE,https://api.spotify.com/v1/tracks/2lffRiAET2Xt6BNb4EmkS2,FALSE,80's Comedown Machine,https://p.scdn.co/mp3-preview/1f5cb9ba1cd4c9236d2936147d2179739c53cc16?cid=5d531eb87ca340cb8e8e1faad7bed4fa,5,track,spotify:track:2lffRiAET2Xt6BNb4EmkS2,https://open.spotify.com/track/2lffRiAET2Xt6BNb4EmkS2,Comedown Machine,C,major,C major,"It's not the first time That I've watched you Passing by I've tried too hard To get back there But, you’re not on time Anymore Tried to get in with you For a second time You said the world's closed in But you crawled in Back inside So please Run away So please Run away I tried to believe in fate For a second try It's there in the safe Why don't you Close the blinds For the night So please Run away So please Run away So please Run away So please Run away So please Run away Run away"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.491,0.93,11,-6.412,0,0.0347,4.23e-5,0.612,0.219,0.623,99.924,5MPryR3oJGmWnSYM7X2GGE,https://api.spotify.com/v1/audio-analysis/5MPryR3oJGmWnSYM7X2GGE,4,,,1,163226,FALSE,https://api.spotify.com/v1/tracks/5MPryR3oJGmWnSYM7X2GGE,FALSE,50/50,https://p.scdn.co/mp3-preview/86296aed632615193191f0837276a6f9b625dc07?cid=5d531eb87ca340cb8e8e1faad7bed4fa,6,track,spotify:track:5MPryR3oJGmWnSYM7X2GGE,https://open.spotify.com/track/5MPryR3oJGmWnSYM7X2GGE,Comedown Machine,B,minor,B minor,Why's she telling me the story of her life? All the things you wanna kill will give you spite And if you've taken all the prisoners inside As they're doling out their wisdom in the fire I will say! I will say don't judge me! I will say! I will say don't judge me! I wait on a darkened highway! I wait on a darkened highway! I can take as long as without looking by Why's she telling me the story of her life And if you've taken all the prisoners inside As they've thrown all their wisdom in the fire I will say! I will say don't judge me! I will say! I will say don't judge me! I wait on a darkened highway! I wait on a darkened highway! I will say! I will say don't judge me! I will say! I will say don't judge me! I wait on a darkened highway! I wait on a darkened highway!
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.664,0.646,9,-7.934,1,0.0284,0.0658,0.28,0.0954,0.5,131.993,5y1FCAhYarSCNO9I9hS82M,https://api.spotify.com/v1/audio-analysis/5y1FCAhYarSCNO9I9hS82M,4,,,1,260693,FALSE,https://api.spotify.com/v1/tracks/5y1FCAhYarSCNO9I9hS82M,FALSE,Slow Animals,https://p.scdn.co/mp3-preview/0b4ce1996b3a7fdfff6a02c5c6559a53bd345e16?cid=5d531eb87ca340cb8e8e1faad7bed4fa,7,track,spotify:track:5y1FCAhYarSCNO9I9hS82M,https://open.spotify.com/track/5y1FCAhYarSCNO9I9hS82M,Comedown Machine,A,major,A major,"You don't have to be so loud Everyone can hear you in this whole damn crowd You don't have to try so hard I think they got the message, you were out of your mind It's not so good to see you this upset But the next generation will forget They're always scared of where their daughter's been Cause who knows, she could be alone with men They never wanna see or hear or think about again Is it gone? I hope that nothin's wrong Is it gone? I hope that nothin's wrong Oh, please don't try to lick my face Everyone can see that you're a psycho in this place The next generation will forget Where their daughter's been Or who knows, you could be alone with men They're never gonna let you understand Or show you what is to be a man You don't wanna sit down and think or hear You don't think anyone is in your ear I never wanna see your face Accuse - it's no ones fault Is it gone? I hope that nothin's wrong Is it gone? I hope that nothin's wrong Is it gone? I hope that nothin's wrong Is it gone? I hope that nothin's wrong They're always scared of where their daughter's been Cause who knows, she could be alone with men They never wanna see or hear or think about again Is it gone? I hope that nothin's wrong Is it gone? I hope that nothin's wrong"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.538,0.951,7,-4.741,1,0.0606,9.34e-4,0.0545,0.239,0.551,106.033,2ncRH1zCER8iHXYhlHXyam,https://api.spotify.com/v1/audio-analysis/2ncRH1zCER8iHXYhlHXyam,4,,,1,201893,FALSE,https://api.spotify.com/v1/tracks/2ncRH1zCER8iHXYhlHXyam,FALSE,Partners In Crime,https://p.scdn.co/mp3-preview/277f6aeff37251021efa146b7372bffdc3c73b4b?cid=5d531eb87ca340cb8e8e1faad7bed4fa,8,track,spotify:track:2ncRH1zCER8iHXYhlHXyam,https://open.spotify.com/track/2ncRH1zCER8iHXYhlHXyam,Comedown Machine,G,major,G major,"I forgot your jacket outdoors Day's been something See if I care One; it's not okayish day, just so But yes, if you insist Okay Oh, alright, I know where tonight Hey there, how goes it? Any time they're closing? Might need a lawyer Let's all be honest Where there's a forest We don't belong Pleased to get who's standing around Life forgives you when you rebound See my friend locked up at the zoo Why aren't we leaving town right now? Oh, alright, I know where tonight I'm on the guestlist We got the door, but Can't seem to find it Pants on a tiger Winter is white and I won't be here buzzing Oh well Oh well Oh well, leaving your tears alone Runs down your face and escapes Hey there, how goes it? Any time they’re closing You’ll need a lawyer Let’s all be honest We’re in a forest We don’t belong I’m on the guestlist No need to welcome Can’t seem to find it March to the war drum Tigers have pants on We have no guns Thank you for staying What are you saying? I won’t forget"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.561,0.569,6,-9.682,1,0.0289,0.365,0.611,0.109,0.53,103.705,718purgMpFb2Axhuz0Hbq1,https://api.spotify.com/v1/audio-analysis/718purgMpFb2Axhuz0Hbq1,4,,,1,216786,FALSE,https://api.spotify.com/v1/tracks/718purgMpFb2Axhuz0Hbq1,FALSE,Chances,https://p.scdn.co/mp3-preview/c8bc88468aa29dd4bed1acbd8ad714b0fc009687?cid=5d531eb87ca340cb8e8e1faad7bed4fa,9,track,spotify:track:718purgMpFb2Axhuz0Hbq1,https://open.spotify.com/track/718purgMpFb2Axhuz0Hbq1,Comedown Machine,F#,major,F# major,"I waited by 'ya I waited for 'ya I waited on 'ya But now I don't You didn't see it I didn't see it I didn't see it But now, oh, I do I play your game I play your game, now I play your game I play your game I take my chances alone Get on your horse and be gone I will not wait up for you anymore So you can ask me if something is wrong Will you go? I don't know anymore When the night isn't ready for you It's a fleeting unorthodox view They invited a stewardess, too Now they want you to see it Here's to days he decides he's got time And he claims that it's not a surprise When he finds out the truth's on his side I take my chances alone Get on your horse and be gone I will not wait up for you anymore So you can ask me if something is wrong Will you go? I don't know anymore I don't believe anyone As they crawl out of my way Waiting for the night Leaving night by night You can see me travel We could be in trouble every night We're having a new life"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.626,0.831,2,-7.743,1,0.0369,0.00571,0.0188,0.355,0.255,113.999,1OXGJ7jRok4c3KBnIYkuwH,https://api.spotify.com/v1/audio-analysis/1OXGJ7jRok4c3KBnIYkuwH,4,,,1,172160,FALSE,https://api.spotify.com/v1/tracks/1OXGJ7jRok4c3KBnIYkuwH,FALSE,Happy Ending,https://p.scdn.co/mp3-preview/50c3ee9972439c5bc37d45e6130e8173a7c5a458?cid=5d531eb87ca340cb8e8e1faad7bed4fa,10,track,spotify:track:1OXGJ7jRok4c3KBnIYkuwH,https://open.spotify.com/track/1OXGJ7jRok4c3KBnIYkuwH,Comedown Machine,D,major,D major,"Say it all Just get it all off your chest Shake it up 500,000 times Say no more We don't believe anything Teenage angst Come all ages Baby, show me where to go Some things I don't wanna know Baby, tell me if you're sure Out all the time Say it all I'm not awake anymore Change my mind 2,000 times before Seen a knight Dance on the side of the road Teenage angst Come all ages Baby, show me where to go Some things I don't wanna know Baby, tell me if you're sure Out all the time Feeling dizzy now In the running show All I want to see All I want to know Watch you as you stay Faces at your door Waiting for your piece Pull the trigger please Baby, show me where to go Somethings I don't wanna know Baby, tell me if you're sure Out all the time Cause I don't wanna see everybody get together Leave these dreams alone You don't wanna have to tell me that I wanted you go Everybody needs a shadow, oh"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,4WnkQO4xD9ljQooB3VIxCV,album,,2013-03-25,2013,day,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,3Y4rUyw7XBCK6hGHCOt6rp,https://api.spotify.com/v1/audio-analysis/3Y4rUyw7XBCK6hGHCOt6rp,4,,,1,204773,FALSE,https://api.spotify.com/v1/tracks/3Y4rUyw7XBCK6hGHCOt6rp,FALSE,"Call It Fate, Call It Karma",https://p.scdn.co/mp3-preview/fdba8a0ac6035baae678cb7ae3eb1409d4a3d838?cid=5d531eb87ca340cb8e8e1faad7bed4fa,11,track,spotify:track:3Y4rUyw7XBCK6hGHCOt6rp,https://open.spotify.com/track/3Y4rUyw7XBCK6hGHCOt6rp,Comedown Machine,E,minor,E minor,"Close the door Not all the way He don’t understand We don’t understand So don’t you wanna remind me I don’t know a thing And some of us remember And some run out of place Can I waste all your time here on the sidewalk? Can I stand in your light just for a while? I’ve waited around to wait in a room Having a hard time watching you You got it down now, don’t you? I wanted to understand your face So don’t you wanna remind me I don’t know a thing And some of us remember And some run out of place Can I waste all your time here on the sidewalk? Can I stand in your light just for a while? I’ve waited around to wait in a room Having a hard time watchin' you I needed someone I needed someone"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.695,0.817,1,-5.294,1,0.0659,0.0132,0.097,0.0601,0.874,105.014,6mVD1SfTvlFAPVi7txFL5H,https://api.spotify.com/v1/audio-analysis/6mVD1SfTvlFAPVi7txFL5H,4,,,1,209626,FALSE,https://api.spotify.com/v1/tracks/6mVD1SfTvlFAPVi7txFL5H,FALSE,Machu Picchu,https://p.scdn.co/mp3-preview/5fd2f4393b07fb0ad54c2b4a37cbee936605e5fe?cid=5d531eb87ca340cb8e8e1faad7bed4fa,1,track,spotify:track:6mVD1SfTvlFAPVi7txFL5H,https://open.spotify.com/track/6mVD1SfTvlFAPVi7txFL5H,Angles,C#,major,C# major,"I'm putting your patience to the test I'm putting your body on the line, for less Didn't you know there was a choice? It's never yours but someone else's voice Sellin' your body to the street Sending your girlfriends to the night, for cheap Wearing a jacket made of meat Sealing a letter made with horse's feet And now you've heard that Waves turn to grey Life in the shade A violent crime And that's the USA Platinum's on the rise Sleeping in the sky I'm just tryin' to find A mountain I can climb I'm putting your patience to the test I'm putting your body on the line, for less Didn't you know there was a choice? It's never yours but someone else's voice And now you've seen that Blondes turn to grey Life in the shade A violent crime And that's the USA Porn's on the rise Psychos in disguise I'm just tryin' to find A mountain I can climb Darling, ain't nobody gonna tell us They're gonna be oh so jealous We're gonna be oh so silent They're gonna be stoned in silence (I didn't want to ask you, baby) (I didn't want to have to ask anybody, baby) (Is anyone asking maybe?) (Can anyone even hear me?) Why are you waiting beyond the door? Life turns to dust And rain turns to rust Gossip is a truth And money pays for the lies we trust Your love is a surprise Homeless saints are in disguise I'm just tryin' to find A nice place for you and I"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,4,,,1,235546,FALSE,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,FALSE,Under Cover of Darkness,https://p.scdn.co/mp3-preview/828c75a7a8d9478081a6c28489868379073c9c2a?cid=5d531eb87ca340cb8e8e1faad7bed4fa,2,track,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,https://open.spotify.com/track/6u0x5ad9ewHvs3z6u9Oe3c,Angles,B,major,B major,"Slip back out of whack at your best It's a nightmare So I'm joining the army No house phones, but can I still call? Will you wait for me now? We've got the right to live, fight to use it Got everything but you can just choose it I won't just be a puppet on a string Don't go that way I'll wait for you And I'm tired of all your friends Listening at your door I want what's better for you So long, my friend and adversary But I'll wait for you Get dressed, jump out of bed into a vest Are you okay? I've been all around this town Everybody's been singing the same song for ten years I'll wait for you Will you wait for me too? And they sacrifice their lives And they lied about those odds They'll say it a million times, and they'll say it again So long, my adversary and friend Don't go that way I'll wait for you I'm tired of all your friends Banging down your door Get up in the morning yelling, ""No more!"" So long, my friend and adversary But I'll be waiting for you"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.534,0.778,1,-5.252,1,0.0453,0.00153,0.025,0.176,0.758,137.68,10rOqbOBlAJybglgmqaMZL,https://api.spotify.com/v1/audio-analysis/10rOqbOBlAJybglgmqaMZL,4,,,1,222080,FALSE,https://api.spotify.com/v1/tracks/10rOqbOBlAJybglgmqaMZL,FALSE,Two Kinds of Happiness,https://p.scdn.co/mp3-preview/3227cf4cb63df869af9ecbd8033e9d4edc350d7e?cid=5d531eb87ca340cb8e8e1faad7bed4fa,3,track,spotify:track:10rOqbOBlAJybglgmqaMZL,https://open.spotify.com/track/10rOqbOBlAJybglgmqaMZL,Angles,C#,major,C# major,"Happiness is two different things What you take and then what you bring One is pleasure, one's discipline One's devotion, one's just the ring Desire and reward Long term and short term joy Don't waste your heart Don't waste your heart One has nothing to do with the other And the world is all cousins not brothers Hard to take you off of my love One's an instant, one takes some will One gives life, and one makes you kill One's the means and one's for the end Desire and reward Long term and short term joy Don't waste your heart Don't waste your heart One has nothing to do with the other And the world is all cousins not brothers Don't you give in You're beginning"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.441,0.863,2,-6.787,1,0.0363,1.41e-4,0.72,0.0775,0.328,168.089,22iKX3jvZwZNW7RlrwQ822,https://api.spotify.com/v1/audio-analysis/22iKX3jvZwZNW7RlrwQ822,4,,,1,153760,FALSE,https://api.spotify.com/v1/tracks/22iKX3jvZwZNW7RlrwQ822,FALSE,You're So Right,https://p.scdn.co/mp3-preview/5b02863fc854dd44248ef2d511743fdc93d6d9b3?cid=5d531eb87ca340cb8e8e1faad7bed4fa,4,track,spotify:track:22iKX3jvZwZNW7RlrwQ822,https://open.spotify.com/track/22iKX3jvZwZNW7RlrwQ822,Angles,D,major,D major,"Tell me what happened, tell me what happened Tell me what happened if you like Get off on the same floor, get off on the same floor Get off on the same floor every night What are the reasons? What are the reasons? What are the reasons to find more? I wanna tell you, I wanna tell you I wanna tell you nothing more In my mind, gave a hand Never once, gave a damn I'm done with the office, I'm done with the office I'm done with the office, hello, forest I still want to ask you, I still want to ask you I still want to ask you something more In my mind, gave a hand Never once, gave a damn I don't want to fight, don't want to beg, you any- I don't want to fight, don't want to beg, you any- I don't want to fight, don't want to beg, you anymore I don't wanna argue, I don't wanna argue I don't wanna argue, you think you won I wouldn't hurt you, I wouldn't hurt you Well, maybe I'd hurt you, If I could"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.569,0.89,5,-4.447,1,0.0559,0.00595,0.0112,0.226,0.885,137.044,6SdAztAqklk1zAmUHhU4N7,https://api.spotify.com/v1/audio-analysis/6SdAztAqklk1zAmUHhU4N7,4,,,1,203240,FALSE,https://api.spotify.com/v1/tracks/6SdAztAqklk1zAmUHhU4N7,FALSE,Taken for a Fool,https://p.scdn.co/mp3-preview/4a550ef361aa4eef0db1de8252601df844255a46?cid=5d531eb87ca340cb8e8e1faad7bed4fa,5,track,spotify:track:6SdAztAqklk1zAmUHhU4N7,https://open.spotify.com/track/6SdAztAqklk1zAmUHhU4N7,Angles,F,major,F major,"Sister, it feels like just yesterday Sister, don't you forget my number On this door You've got something and it's so good to see Something wonderful that I could not be Everybody hanging on for their lives But you can't help them cause you don't have the time I know everyone goes any damn place they like I hope this goes over well on the toxic radio, yeah You get taken all the time for a fool I don't know why You're so gullible but I don't mind Oh, that's not the problem And I don't need anyone with me right now Monday, Tuesday is my weekend You get taken for a fool all the time I don't know why Blame yourself for once, quit putting it on me I can't help you cause I've seen what it means It's so early, I don't want to wake up Oh, we're so lucky cause we never grow up Mama, it feels like just yesterday Mama, don't you forget my number I don't want to be the one at the door I know, everyone goes any damn place they choose And I hope everyone well on the toxic radio A tourist in the ghetto, not afraid of anything Except death and anything else that could maybe hurt them, oh yeah You get taken all the time for a fool I don't know why You're so gullible but I don't mind Oh, that's not the problem And I don't need anyone with me right now Monday, Tuesday is my weekend You get taken all the time for a fool I don't know why You get taken all the time for a fool I don't know why I don't know why"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.644,0.708,9,-6.742,0,0.029,0.00327,0.184,0.19,0.452,127.05,5pFSbiW5XewiQONONBQbqF,https://api.spotify.com/v1/audio-analysis/5pFSbiW5XewiQONONBQbqF,4,,,1,231533,FALSE,https://api.spotify.com/v1/tracks/5pFSbiW5XewiQONONBQbqF,FALSE,Games,https://p.scdn.co/mp3-preview/356a5f0fcf4bd3d42f07178baa699806eb7a36e3?cid=5d531eb87ca340cb8e8e1faad7bed4fa,6,track,spotify:track:5pFSbiW5XewiQONONBQbqF,https://open.spotify.com/track/5pFSbiW5XewiQONONBQbqF,Angles,A,minor,A minor,"With all the noise above He tried to call his name The trial would go on The day has just begun Living in an empty world Living in an empty world Living in an empty world Living in an empty world The diamond cuts her eye The crowd behind went wild They weren't all that proud By now, they hear it loud Living in an empty world Living in an empty world Living in an empty world Living in an empty world I'm okay I'm alright I was out late last night Empty love Empty love I will wait one more night"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.736,0.297,2,-9.648,1,0.035,0.863,1.49e-5,0.0609,0.185,125.78,6z5mh42xSM54RncKZMM8hS,https://api.spotify.com/v1/audio-analysis/6z5mh42xSM54RncKZMM8hS,4,,,1,182026,FALSE,https://api.spotify.com/v1/tracks/6z5mh42xSM54RncKZMM8hS,FALSE,Call Me Back,https://p.scdn.co/mp3-preview/7df1f9fbd0134a9fe8f1a4d85917b39cf96e190e?cid=5d531eb87ca340cb8e8e1faad7bed4fa,7,track,spotify:track:6z5mh42xSM54RncKZMM8hS,https://open.spotify.com/track/6z5mh42xSM54RncKZMM8hS,Angles,D,major,D major,"Wait time is the worst I can hardly sit No one has the time Someone's always late I look for you And you look for me I don't know why I came down I hold your phone Don't wake up I hear a voice In the ground Tell me, don't tell me The hard part is telling you Something that you would not like me to tell you Tell me, don't tell me The hard part is telling you Something that you would not like me to tell you Wait time is to blame Mapped out fame's a trip We all have the time Someone's always fed I look for you And you look away I don't know why I came down I hold your phone Don't wake up I hear a voice In the ground (Waking up is so much fun to do) Tell me, don't tell me The hard part is telling you Something that you would not like me to tell you (An 80's movie make-out party with you) Tell me, don't tell me The hard part is telling you Something that you would not like me to tell you"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.644,0.788,0,-5.039,1,0.0558,0.0456,0.34,0.237,0.708,135.437,69YCkfZS0aOjEUPwQ4zCZ9,https://api.spotify.com/v1/audio-analysis/69YCkfZS0aOjEUPwQ4zCZ9,4,,,1,179200,FALSE,https://api.spotify.com/v1/tracks/69YCkfZS0aOjEUPwQ4zCZ9,FALSE,Gratisfaction,https://p.scdn.co/mp3-preview/48cf3668cc8b48ee68ecc1827b2b1891e0c9f541?cid=5d531eb87ca340cb8e8e1faad7bed4fa,8,track,spotify:track:69YCkfZS0aOjEUPwQ4zCZ9,https://open.spotify.com/track/69YCkfZS0aOjEUPwQ4zCZ9,Angles,C,major,C major,"Oh b-baby, don't you be so mad because I barely remember And she tries to recognize me with the eyes She saw me with in December And she's starting to realize that it's actually not a good thing And it's so tough because you're down to go out again and have another adventure All her friends in the alleyway shout back but she can't hear them But you're never gonna get my love We can only play in the sun Get up in the morning and run You'll be frustrated 'til the day that you're done He got punched in the mouth for sticking His nose in other people's business No good solution, always on the verge of some revolution Well tough luck, it may take a thousand years But I think we can do it Best friends fight but they never enjoy life As good as when they abuse it He said ""The soldier is a necessity in light of all the failures of man"" But you're never gonna get their love We can only fight in the sand You get tired when the days are too long You get lonely when the days are gone He could never mention it out here and now Without quick tears in his eyes But you're never gonna get my love We can only play in the sun You get tired when the days are too long You get lonely when the days are gone Oh you're never gonna get this love We can roll around in the dark That's about as far as we go Get up in the morning and run"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.422,0.85,8,-5.134,0,0.0395,4.16e-5,0.00371,0.164,0.34,162.004,08Bkl20GdNhlh7UdUcee2r,https://api.spotify.com/v1/audio-analysis/08Bkl20GdNhlh7UdUcee2r,3,,,1,180680,FALSE,https://api.spotify.com/v1/tracks/08Bkl20GdNhlh7UdUcee2r,FALSE,Metabolism,https://p.scdn.co/mp3-preview/5e0e13674666608d9d004be560b8f43b0945b08e?cid=5d531eb87ca340cb8e8e1faad7bed4fa,9,track,spotify:track:08Bkl20GdNhlh7UdUcee2r,https://open.spotify.com/track/08Bkl20GdNhlh7UdUcee2r,Angles,G#,minor,G# minor,"I wanna be outrageous But inside, I know I'm plain So plain Just plain Boring and plain Silently obsessed with death Just like anyone, I guess Tryin' for the perfect life End up bein' in denial I wanna be somebody Wanna be somebody like you Like you Like you Like you Instead of me Silently obsessed with death Just like anyone, I guess Tryin' for the perfect life End up being in denial"
